0 0.69323510536924 0.5 0.5 0.5026591918431222 4.3515625 3.6484375 3.6484375 4.3515625 0.693148285150528 0.5 0.5 0.49991430900990963 4.3515625 3.6484375 3.6484375 4.3515625
1 0.6931478776969016 0.5 0.5 0.4999990046489984 3.5859375 4.4140625 4.4140625 3.5859375 0.6931476090103388 0.5 0.5 0.5000622188672423 3.5859375 4.4140625 4.4140625 3.5859375
2 0.6931475498713553 0.5 0.5 0.5000014633405954 3.7265625 4.2734375 4.2734375 3.7265625 0.6931475065648556 0.5 0.5 0.5000627413392067 3.7265625 4.2734375 4.2734375 3.7265625
0 0.6932359975762665 0.5 0.5 0.5027363847475499 1.1171875 0.8828125 0.8828125 1.1171875 0.6931480653584003 0.5 0.5 0.49988003820180893 1.1171875 0.8828125 0.8828125 1.1171875
0 0.6935468446463346 0.5009765625 0.5 0.4920378285460174 1.7578125 6.2421875 6.2578125 1.7421875 0.6931282840669155 0.501953125 0.5 0.49966567009687424 1.7578125 6.2421875 6.2578125 1.7421875
1 0.6930875354446471 0.51123046875 0.5 0.49939593276940286 2.4453125 5.5546875 5.734375 2.265625 0.693000378087163 0.5 0.5 0.5030422192066908 2.4453125 5.5546875 5.734375 2.265625
2 0.6922201584093273 0.53369140625 0.5 0.49918580520898104 3.84375 4.15625 4.6953125 3.3046875 0.6919359564781189 0.515625 0.5 0.48834108375012875 3.84375 4.15625 4.6953125 3.3046875
3 0.693074753973633 0.50390625 0.5 0.5014785150997341 5.4453125 2.5546875 2.6171875 5.3828125 0.6929701901972294 0.5234375 0.5 0.49862115178257227 5.4453125 2.5546875 2.6171875 5.3828125
4 0.6916429470293224 0.53076171875 0.5 0.49350203666836023 3.2109375 4.7890625 5.28125 2.71875 0.6922505218535662 0.51171875 0.5 0.5104839541018009 3.2109375 4.7890625 5.28125 2.71875
5 0.6879640794359148 0.560546875 0.5 0.4928577917162329 3.6171875 4.3828125 5.3515625 2.6484375 0.6917426884174347 0.51171875 0.5 0.5160608030855656 3.6171875 4.3828125 5.3515625 2.6484375
6 0.6874039908871055 0.56201171875 0.5 0.4890289413742721 3.8046875 4.1953125 5.1875 2.8125 0.6879394892603159 0.552734375 0.5 0.48231415171176195 3.8046875 4.1953125 5.1875 2.8125
7 0.6832010997459292 0.591796875 0.5 0.48845518310554326 3.9296875 4.0703125 5.5390625 2.4609375 0.6782863680273294 0.591796875 0.5 0.46987675596028566 3.9296875 4.0703125 5.5390625 2.4609375
8 0.6853561545722187 0.5634765625 0.5 0.48376223538070917 3.9375 4.0625 5.078125 2.921875 0.680239325389266 0.55078125 0.5 0.46046498604118824 3.9375 4.0625 5.078125 2.921875
9 0.684784899931401 0.55810546875 0.5 0.47830097493715584 3.3671875 4.6328125 5.5625 2.4375 0.6823635790497065 0.6015625 0.5 0.46361445542424917 3.3671875 4.6328125 5.5625 2.4375
10 0.682936470489949 0.58154296875 0.5 0.4806782086379826 3.84375 4.15625 5.4609375 2.5390625 0.6900682374835014 0.529296875 0.5 0.44541070610284805 3.84375 4.15625 5.4609375 2.5390625
11 0.6829524054192007 0.57958984375 0.5 0.49040701566264033 4.359375 3.640625 4.9140625 3.0859375 0.6744873486459255 0.607421875 0.5 0.4761026343330741 4.359375 3.640625 4.9140625 3.0859375
12 0.6786104398779571 0.59716796875 0.5 0.48968608817085624 4.4140625 3.5859375 5.140625 2.859375 0.7013703715056181 0.5 0.5 0.434893149882555 4.4140625 3.5859375 5.140625 2.859375
13 0.6812970321625471 0.5732421875 0.5 0.48952172440476716 4.21875 3.78125 4.953125 3.046875 0.6733553539961576 0.62109375 0.5 0.5029232017695904 4.21875 3.78125 4.953125 3.046875
14 0.6783443004824221 0.59033203125 0.5 0.48586406162939966 4.1953125 3.8046875 5.25 2.75 0.6945087071508169 0.53125 0.5 0.44353237096220255 4.1953125 3.8046875 5.25 2.75
15 0.6816475726664066 0.57470703125 0.5 0.48850430198945105 4.453125 3.546875 4.7421875 3.2578125 0.6947878189384937 0.509765625 0.5 0.43412845116108656 4.453125 3.546875 4.7421875 3.2578125
16 0.6819966710172594 0.5849609375 0.5 0.48651266074739397 3.984375 4.015625 5.375 2.625 0.6859948225319386 0.5390625 0.5 0.4444335764274001 3.984375 4.015625 5.375 2.625
17 0.6777594424784184 0.59423828125 0.5 0.4859030693769455 4.421875 3.578125 5.0859375 2.9140625 0.6628692019730806 0.650390625 0.5 0.4764236155897379 4.421875 3.578125 5.0859375 2.9140625
18 0.6781861940398812 0.58984375 0.5 0.48537659808062017 4.4921875 3.5078125 4.9453125 3.0546875 0.6896850187331438 0.552734375 0.5 0.4420573618263006 4.4921875 3.5078125 4.9453125 3.0546875
19 0.6799179478548467 0.5888671875 0.5 0.4761726278811693 4.0703125 3.9296875 5.3515625 2.6484375 0.6974389273673296 0.515625 0.5 0.41920533683151007 4.0703125 3.9296875 5.3515625 2.6484375
